0.000000,-15.110000
0.006000,-15.450000
0.012000,-14.710000
0.018001,-14.480000
0.024001,-14.920000
0.030001,-14.890000
0.036001,-14.870000
0.042001,-14.800000
0.048002,-14.600000
0.054002,-14.270000
0.060002,-14.090000
0.066002,-14.070000
0.072002,-14.160000
0.078003,-14.210000
0.084003,-14.570000
0.090003,-14.440000
0.096003,-14.750000
0.102003,-14.800000
0.108004,-14.760000
0.114004,-14.420000
0.120004,-14.190000
0.126004,-14.210000
0.132005,-14.020000
0.138005,-14.230000
0.144005,-14.390000
0.150005,-14.180000
0.156005,-14.280000
0.162006,-14.410000
0.168006,-14.400000
0.174006,-14.020000
0.180006,-13.900000
0.186006,-14.190000
0.192007,-14.340000
0.198007,-14.140000
0.204007,-14.140000
0.210007,-13.700000
0.216007,-13.630000
0.222008,-14.040000
0.228008,-14.310000
0.234008,-14.230000
0.240008,-13.740000
0.246008,-14.140000
0.252009,-13.840000
0.258009,-13.690000
0.264009,-14.050000
0.270009,-13.770000
0.276009,-13.510000
0.282010,-13.410000
0.288010,-13.890000
0.294010,-14.030000
0.300010,-13.880000
0.306010,-13.960000
0.312011,-13.410000
0.318011,-13.310000
0.324011,-13.150000
0.330011,-13.310000
0.336011,-13.610000
0.342012,-13.440000
0.348012,-13.350000
0.354012,-13.330000
0.360012,-13.310000
0.366012,-13.200000
0.372013,-13.430000
0.378013,-13.470000
0.384013,-13.380000
0.390013,-13.280000
0.396014,-13.080000
0.402014,-12.780000
0.408014,-13.060000
0.414014,-13.180000
0.420014,-13.190000
0.426015,-13.310000
0.432015,-13.300000
0.438015,-13.220000
0.444015,-13.110000
0.450015,-13.060000
0.456016,-13.050000
0.462016,-12.970000
0.468016,-13.080000
0.474016,-13.190000
0.480016,-13.460000
0.486017,-13.050000
0.492017,-12.950000
0.498017,-12.760000
0.504017,-12.450000
0.510017,-12.500000
0.516018,-12.760000
0.522018,-13.110000
0.528018,-12.910000
0.534018,-12.960000
0.540018,-13.020000
0.546019,-13.210000
0.552019,-12.920000
0.558019,-12.860000
0.564019,-12.640000
0.570019,-12.560000
0.576020,-12.450000
0.582020,-12.320000
0.588020,-12.340000
0.594020,-12.730000
0.600020,-12.840000
0.606021,-12.820000
0.612021,-12.470000
0.618021,-12.610000
0.624021,-12.280000
0.630022,-12.380000
0.636022,-12.610000
0.642022,-12.620000
0.648022,-12.480000
0.654022,-12.430000
0.660023,-12.270000
0.666023,-12.440000
0.672023,-12.400000
0.678023,-12.170000
0.684023,-12.180000
0.690024,-12.140000
0.696024,-12.420000
0.702024,-12.150000
0.708024,-12.070000
0.714024,-12.250000
0.720025,-12.320000
0.726025,-12.420000
0.732025,-12.360000
0.738025,-11.640000
0.744025,15.680000
0.750026,32.020000
0.756026,45.210000
0.762026,47.790000
0.768026,48.000000
0.774026,47.470000
0.780027,48.970000
0.786027,48.460000
0.792027,49.080000
0.798027,46.700000
0.804027,47.140000
0.810028,46.300000
0.816028,46.360000
0.822028,45.680000
0.828028,45.550000
0.834028,47.170000
0.840029,48.180000
0.846029,49.460000
0.852029,48.440000
0.858029,47.950000
0.864029,46.980000
0.870030,47.060000
0.876030,46.760000
0.882030,46.510000
